# NaN -110
# X, Y, HEADING, 00:90:d0:e6:24:db, 08:76:ff:bd:a4:e1, c2:9f:db:67:73:50, c2:9f:db:67:74:84, 2a:28:5d:3b:19:3c, c2:9f:db:8d:99:44, c2:9f:db:8d:99:65, 10:7b:ef:d3:f2:8e, 9c:ad:97:7f:fa:01, c8:be:19:0a:b5:38, c2:9f:db:67:75:07, 22:7b:ef:d3:f2:8e, 22:7b:ef:d3:f2:8d, b0:00:b4:7f:b1:ef, 00:14:7f:18:e5:21, 02:27:b7:8e:03:8a, 00:90:d0:da:d4:39, 00:22:6b:7c:33:70, 00:21:96:0b:20:1c, 00:21:96:0b:20:1d, 02:7b:ef:d3:f2:8e, 2a:28:5d:3a:fc:c4, c8:b3:73:5c:81:dd, 32:7b:ef:d3:f2:8d, c8:3a:35:45:56:c0, 58:6d:8f:82:a6:de, 12:7b:ef:d3:f2:8e, 12:7b:ef:d3:f2:8d, 94:a7:b7:29:c6:bc, 10:7b:ef:d3:f5:dc, 06:27:22:ef:a4:61, 6e:9e:ff:71:17:34, 08:10:76:11:84:8f, 6c:fa:89:17:f5:90, 08:76:ff:c5:e3:a9, 5e:9e:ff:71:17:34, 92:b2:dc:6e:c1:b9, 22:7b:ef:d3:f5:dc, a2:b2:dc:6e:c1:b9, c2:9f:db:f7:42:b2, 38:46:08:d5:ef:8b, c2:9f:db:8d:99:48, 00:24:97:9f:83:41, 94:a7:b7:29:c7:70, b0:b2:dc:6e:c1:b9, 6c:c2:17:dd:e9:80, 02:20:b0:78:fd:73, 12:7b:ef:d3:f5:dc, 24:a4:3c:04:37:8b, 08:76:ff:bd:90:25, 82:b2:dc:6e:c1:b9, 50:9f:db:b1:96:0c, 00:0f:60:08:84:73, b8:a3:86:5e:dd:ea, c2:9f:db:b1:b0:72, 0a:18:d6:9d:27:6e, c0:25:06:e7:28:a6, 94:a7:b7:2a:5a:e1, 4e:9e:ff:71:17:34, c2:9f:db:b1:b0:cd, 0e:18:d6:9d:27:6e, 54:be:53:8a:c4:e2, 02:7b:ef:d3:f5:dc, c2:9f:db:f7:3e:c7, c2:9f:db:8d:99:5e, c2:9f:db:8d:99:3b, c2:9f:db:8d:99:4c, ac:64:62:81:79:e4, 22:7b:ef:d3:f5:db, c2:9f:db:8d:99:52, 32:7b:ef:d3:f5:db, dc:eb:94:22:ad:01, dc:eb:94:22:ad:02, 10:7b:ef:d3:f2:8d, 0a:18:d6:9d:1c:73, c2:9f:db:f7:3e:fc, c2:9f:db:8d:99:4a, 00:14:7f:1e:e7:17, dc:9f:db:b2:b0:eb, c4:9a:02:0f:31:8a, dc:9f:db:b2:b0:cd, 6c:c2:17:dd:f9:00, 0e:18:d6:9d:1c:73, c2:9f:db:95:c2:ab, 00:24:a8:ba:9b:90, c0:8a:de:1e:6a:a8, c2:9f:db:f7:3e:d7, c2:9f:db:8d:99:58, c0:25:06:e7:28:a5, 10:7b:ef:d3:f5:db, 34:31:c4:c9:ac:d1, 34:31:c4:c9:ac:d2, 12:7b:ef:d3:f5:db, 90:48:9a:02:3f:85, f4:7f:35:85:95:70, 66:56:8a:97:54:bf, 6c:fa:89:17:f5:91, d0:bf:9c:ac:61:53, c2:9f:db:b1:b0:eb, 00:24:c4:1a:a5:e3, 00:24:c4:1a:a5:e2, 00:14:7f:c7:36:73, 2c:95:7f:46:3f:51, 4a:d9:e7:45:ed:77, 04:bd:88:a9:08:33, dc:9f:db:b2:b0:72, e8:de:27:96:aa:62, 04:bd:88:a9:08:32, 04:bd:88:a9:08:31, 04:bd:88:a9:08:30, 06:27:22:ef:a3:8d, dc:eb:94:22:ad:00, c2:9f:db:8d:99:45, 00:90:d0:4a:6e:37, 4c:9e:ff:71:17:34, 62:45:b0:54:54:eb, 92:48:9a:4c:a9:07, fc:15:b4:3d:66:f1, 34:af:2c:96:b6:22, c0:56:27:12:fd:45, 00:24:c4:1a:a5:e0, b0:00:b4:7f:b1:e0, 00:18:0a:d8:a1:90, a2:b2:dc:6e:c1:b8, 14:60:80:6b:39:23, 82:b2:dc:6e:c1:b8, 28:10:7b:f2:8f:42, fc:8b:97:19:ec:d3, 54:be:53:8a:c8:75, 0a:18:d6:93:01:53, fc:8f:97:19:ec:d0, 0e:18:d6:9f:63:b6, 0a:18:d6:91:f8:d8, 02:18:1a:d8:a1:90, 92:b2:dc:6e:c1:b8, 4e:9e:ff:71:17:33, ac:7f:3e:eb:3e:4d, 06:18:d6:91:f6:71, 5e:9e:ff:71:15:2d, c8:3a:35:1b:93:68, 6e:9e:ff:71:15:2d, 04:18:d6:91:f6:70, 4e:9e:ff:71:15:2d, 4c:9e:ff:71:15:2d, 6e:9e:ff:71:15:2c, 24:a4:3c:04:38:ea, c2:9f:db:95:c2:a8, c2:9f:db:f7:3e:fe, a8:a6:68:db:d7:f3, ec:8a:4c:93:15:74, 00:24:97:9f:83:43, 04:bd:88:a9:dd:f2, 04:bd:88:a9:dd:f3, 04:bd:88:a9:dd:f0, 04:bd:88:a9:dd:f1, 5e:9e:ff:71:15:2c, 4e:9e:ff:71:15:2c, 92:68:c3:fc:17:2c, b0:b2:dc:6e:c1:b8, 90:94:e4:cd:5f:76, 32:f7:72:22:9e:2f, 08:76:ff:bd:90:0f, b4:75:0e:cc:c7:25, 00:24:97:9f:83:40, 00:24:c4:1a:a5:e1, 4a:d9:e7:47:01:fc, e4:8d:8c:d7:35:db, 00:24:17:31:ac:95, 00:16:3e:11:97:98, 00:24:17:41:32:e8, 88:1f:a1:45:1e:ff, c2:9f:db:f7:41:6a, c0:11:73:b6:67:87, 6e:9e:ff:71:17:33, 04:bd:88:a8:c8:71, 04:bd:88:a8:c8:72, 04:bd:88:a8:c8:73, 04:bd:88:a8:c8:70, 6c:19:8f:e8:d6:5a, 02:1a:11:f1:ca:eb, f4:81:39:f5:c8:5e, 0a:18:d6:9f:63:b6, b0:5a:da:75:06:12, 88:1f:a1:44:3c:09, c2:9f:db:9b:6c:85, 00:24:17:33:d8:b1, e2:c8:f1:ba:72:28, 00:24:97:9f:83:42, 00:14:7f:c7:17:35, 72:77:81:d0:f0:15, 34:64:a9:63:9f:0f, 62:6d:c7:7e:2e:93, 4c:9e:ff:71:15:2c, 00:22:3f:4b:35:18, 5e:9e:ff:71:17:33, a0:14:3d:62:f3:5f
35.13035482411113, 33.37111262963039, 180, -110, -110, -78, -74, -110, -110, -65, -110, -110, -52, -110, -110, -78, -110, -62, -110, -110, -77, -110, -110, -110, -110, -110, -77, -110, -110, -110, -87, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -84, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -89, -110, -110, -59, -110, -110, -110, -74, -110, -110, -70, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -86, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.12965691214506, 33.371634520590305, 0, -110, -110, -110, -70, -110, -110, -63, -110, -110, -57, -110, -110, -110, -110, -62, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -76, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -84, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -61, -110, -110, -110, -80, -110, -84, -78, -110, -110, -110, -110, -110, -110, -110, -72, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -110, -110, -110, -110, -87, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82, -85, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.12965691214506, 33.371634520590305, 180, -110, -110, -110, -92.1, -110, -110, -86.8, -110, -110, -84.2, -110, -110, -110, -110, -86, -110, -110, -103, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -101.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -92.5, -110, -110, -103.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -86.5, -110, -110, -110, -94.5, -110, -103.5, -102, -110, -110, -110, -110, -110, -110, -110, -91, -110, -110, -110, -110, -110, -110, -110, -89.5, -110, -110, -110, -110, -110, -110, -98.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96, -103.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -96, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13025299733789, 33.37099967961591, 270, -110, -110, -65, -53, -110, -110, -63, -110, -110, -110, -59, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -73, -110, -110, -110, -110, -110, -110, -110, -110, -76, -110, -110, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -68, -71, -110, -66, -69, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -66, -110, -110, -110, -110, -110, -110, -110, -110, -110, -71, -72, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13029034008892, 33.3711767218609, 0, -110, -110, -110, -110, -110, -110, -51, -110, -110, -71, -110, -110, -71, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -110, -66, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -46, -79, -110, -72, -73, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.12986942533086, 33.37158011577212, 0, -110, -72, -110, -67, -73, -110, -45, -110, -110, -69, -110, -110, -65, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -69, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -49, -110, -110, -110, -72, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13000155408728, 33.37204287466284, 0, -110, -110, -51, -62, -110, -63, -69, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -57, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -65, -110, -110, -66, -110, -110, -110, -110, -110, -58, -110, -110, -68, -73, -110, -62, -110, -56, -110, -110, -110, -110, -110, -62, -110, -110, -110, -68, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -71, -64, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -70, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -64, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -110, -110, -71, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13027121224362, 33.371093650488355, 90, -110, -110, -68, -59, -110, -110, -54, -110, -110, -110, -68, -110, -110, -110, -79, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -72, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -71, -110, -110, -69, -110, -77, -110, -110, -71, -110, -110, -110, -110, -73, -110, -58, -67, -110, -65, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.130159565756635, 33.371520577672314, 90, -110, -110, -48, -58, -110, -63, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -59, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -71, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -63, -110, -110, -110, -110, -110, -110, -110, -110, -110, -65, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -72, -71, -63, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13010594154537, 33.37188413651208, 90, -110, -110, -110, -63, -110, -110, -110, -110, -110, -110, -38, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -73, -110, -85, -110, -110, -110, -110, -110, -110, -64, -60, -73, -70, -74, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -79, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13031243542891, 33.371179467441564, 0, -110, -110, -110, -110, -110, -110, -57, -110, -110, -65, -110, -110, -74, -110, -65, -110, -110, -69, -110, -110, -110, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -81, -110, -110, -110, -110, -110, -73, -110, -81, -110, -110, -110, -110, -110, -110, -110, -110, -110, -56, -110, -110, -110, -72, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13016403472688, 33.371485189157646, 90, -110, -110, -45, -55, -110, -63, -67, -110, -110, -110, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -60, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -69, -58, -110, -110, -71, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -56, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -70, -110, -73, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -67, -72, -63, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -73, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -68, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.12994247001351, 33.37203016817328, 90, -110, -110, -110, -71, -110, -76, -110, -110, -110, -110, -82, -110, -110, -88, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -110, -68, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -80, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -59, -69, -67, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -81, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.13027367165244, 33.37080134739506, 90, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -65, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -56, -110, -110, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -63, -80, -70, -110, -110, -70, -110, -110, -110, -70, -79, -110, -110, -110, -110, -110, -110, -110, -79, -110, -110, -110, -72, -110, -110, -110, -110, -110, -84, -58, -76, -84, -84, -73, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -77, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -70, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.130062312701575, 33.37187540289022, 90, -110, -110, -105.6, -88, -110, -110, -97.5, -110, -110, -110, -84.8, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -92.4, -110, -110, -110, -110, -110, -110, -110, -106.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -87.2, -105, -89.8, -95.9, -92.8, -94.4, -92.4, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -92, -110, -110, -110, -110, -110, -110, -110, -110, -110, -93.7, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -106.5, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.130112915851825, 33.37060488760471, 0, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -76, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -74, -110, -110, -82, -110, -110, -81, -110, -110, -74, -110, -84, -110, -110, -59, -110, -110, -110, -68, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -70, -110, -62, -81, -110, -110, -110, -71, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -110, -110, -110, -110, -81, -63, -110, -87, -74, -79, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -69, -69, -110, -110, -110, -110, -110, -110, -110, -110, -80, -110, -80, -110, -81, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -76, -73, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
35.130112915851825, 33.37060488760471, 270, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -68, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -82, -110, -110, -110, -110, -110, -110, -110, -73, -110, -110, -68, -110, -110, -110, -110, -58, -110, -110, -110, -62, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -76, -70, -81, -68, -110, -61, -74, -110, -110, -110, -70, -110, -110, -110, -110, -110, -110, -110, -110, -69, -110, -110, -110, -65, -110, -110, -110, -110, -110, -110, -76, -65, -110, -110, -110, -74, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -76, -65, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -75, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110, -110
